Property_ID,Title,Price_RM,Region,Subarea,Property_Type,Title_Type,Size_sqft,Bedrooms,Bathrooms,Agent_Firm,Listing_URL,Scraped_At
111960484,TERMURAH‼️NEW🔥 3 Storey SKY ROOF Taman Desa Restu Kota Warisan Sepang,510000,Selangor,Sepang,3-storey Terraced House,Leasehold,2800,4,3,AFZ REALTY SDN BHD,https://www.mudah.my/view?ad_id=111960484,2026-05-24 13:30:23
114843385,"ENDLOT & FACING OPEN Pangsapuri Seri Pulai, Balakong Selangor",135000,Selangor,Balakong,Apartment,Leasehold,657,3,2,IQI Realty Sdn Bhd,https://www.mudah.my/view?ad_id=114843385,2026-05-24 13:30:23
114843383,FOR SALE | Taman Formosa | Corner,1750000,Sabah,Penampang,2-storey Terraced House,Leasehold,8539,6,5,The Roof Realty,https://www.mudah.my/view?ad_id=114843383,2026-05-24 13:30:23
109725167,TERMURAH‼️ FULL-LOAN 🔥 FREEHOLD Bangi UKM Kondo near KTM & GOLF CLUB,270000,Selangor,Bangi,Condominium,Freehold,1011,3,2,AFZ REALTY SDN BHD,https://www.mudah.my/view?ad_id=109725167,2026-05-24 13:30:23
114734663,TERMURAH BANGI SIAP TAHUN NI‼️🔥INTANA RIA 3 Residensi Seksyen 7 Bangi,359000,Selangor,Bangi,Apartment,Leasehold,906,3,2,AFZ REALTY SDN BHD,https://www.mudah.my/view?ad_id=114734663,2026-05-24 13:30:23
114720036,PRIMA FREEHOLD READY-MOVE-IN‼️🏡🔥 Residensi PRIMA Kajang Utama,271000,Selangor,Kajang,Condominium,Freehold,1119,3,2,AFZ REALTY SDN BHD,https://www.mudah.my/view?ad_id=114720036,2026-05-24 13:30:23
114710801,"FREEHOLD OPEN - Double Storey Intermediate House, Presint 11, PUTRAJAY",1290000,Putrajaya,Putrajaya,2-storey Terraced House,Freehold,2240,5,6,ARCALAND REALTY SERVICE,https://www.mudah.my/view?ad_id=114710801,2026-05-24 13:30:23
112423866,"[PRICE REDUCED] Semi Detached (2 1/2 Storey) Puncak Bangi, Bangi",1580000,Selangor,Bangi,Semi-Detached House,Leasehold,4400,5,6,ARCALAND REALTY SERVICE,https://www.mudah.my/view?ad_id=112423866,2026-05-24 13:30:23
107140549,"(CORNER LOT) 2 Storey Terrace House  Seksyen 7, Bandar Baru Bangi, Sel",950000,Selangor,Bangi,2-storey Terraced House,Leasehold,3078,5,5,ARCALAND REALTY SERVICE,https://www.mudah.my/view?ad_id=107140549,2026-05-24 13:30:23
114408084,"PRICE REDUCED-SEMI D(2 1/2 Storey) PUNCAK BANGI, BANDAR BARU BANGI",1580000,Selangor,Bangi,Semi-Detached House,Leasehold,4187,7,6,ARCALAND REALTY SERVICE,https://www.mudah.my/view?ad_id=114408084,2026-05-24 13:30:23
113521397,"2 Storey Terrace Unit Taman Bukit Kristal, Seremban Negeri Sembil",370000,Negeri Sembilan,Seremban,2-storey Terraced House,Freehold,1800,4,3,Mitra Valuers & Property,https://www.mudah.my/view?ad_id=113521397,2026-05-24 13:30:23
114843360,"Townhouse, Pangsapuri Mawar Indah, Raja Uda, Butterworth, Penang",430000,Penang,Butterworth,Townhouse,Freehold,1302,3,3,Private Seller,https://www.mudah.my/view?ad_id=114843360,2026-05-24 13:30:23
113990721,"Tanah Tepi Jalan Besar, Pondok Kempas Selandar dibuka utk Tempahan.",97200,Melaka,Selandar,Residential Land,Freehold,2.5,,,Private Seller,https://www.mudah.my/view?ad_id=113990721,2026-05-24 13:30:23
114843356,"shop lot for sale,kedai untuk dijual.bandar gua musang.",950000,Kelantan,Gua Musang,Shop lot,Leasehold,3200,,,Private Seller,https://www.mudah.my/view?ad_id=114843356,2026-05-24 13:30:23
113774446,"Tanah 10,000 kaki persegi di Kg.Tedong, Merlimau. Siap kos Pecah Geran",110000,Melaka,Merlimau,Agricultural Land,Freehold,0.23,,,Private Seller,https://www.mudah.my/view?ad_id=113774446,2026-05-24 13:30:23
114119333,Permas Jaya Bakar Baru Grandview 360 Condominium Dua Key Unit Sale,650000,Johor,Johor Bahru,Service Residence,Leasehold,1725,3,3,Renzo Realty,https://www.mudah.my/view?ad_id=114119333,2026-05-24 13:30:23
114287764,"Apartment Puri Pesona, Bandar Sungai Long",198000,Selangor,Bandar Sungai Long,Apartment,Leasehold,815,3,2,FBS Realty,https://www.mudah.my/view?ad_id=114287764,2026-05-24 13:30:23
112280377,FOR SALE 2sty INTERMEDIATE Saujana Rawang+BASIC UNIT+OPPOSITEGARDEN+++,459000,Selangor,Rawang,2-storey Terraced House,Leasehold,1650,4,3,CHESTER PROPERTIES SDN BHD,https://www.mudah.my/view?ad_id=112280377,2026-05-24 13:30:23
112273392,FOR SALE 2sty RENOVATED unit Taman Gembira KLANG+NEARktm+KITCHENEXTENd,499000,Selangor,Klang,2-storey Terraced House,Freehold,1760,5,3,CHESTER PROPERTIES SDN BHD,https://www.mudah.my/view?ad_id=112273392,2026-05-24 13:30:23
114800270,FOR SALE 2sty END LOT Botania Saujana Rawang ENDLOT,520000,Selangor,Rawang,2-storey Terraced House,Leasehold,2010,5,3,CHESTER PROPERTIES SDN BHD,https://www.mudah.my/view?ad_id=114800270,2026-05-24 13:30:23
114803167,FOR SALE 2sty Semi Detached House Kota Emerald+BMV+SEMID+BUYNOW+++,749000,Selangor,Rawang,Semi-Detached House,Freehold,2400,4,3,CHESTER PROPERTIES SDN BHD,https://www.mudah.my/view?ad_id=114803167,2026-05-24 13:30:23
114843332,Vista Mintod Penamoang - nice deal,255000,Sabah,Penampang,Apartment,Leasehold,750,3,2,Private Seller,https://www.mudah.my/view?ad_id=114843332,2026-05-24 13:30:23
114843331,"Double Storey Shop House, Taman Desa Murni, Sg Dua, Butterworth,Penang",780000,Penang,Butterworth,Shop lot,Freehold,1442,,,Private Seller,https://www.mudah.my/view?ad_id=114843331,2026-05-24 13:30:23
114625450,"3 Storey Terrace house Persiaran Paya Terubong ,Relau Bayan Lepas",1000000,Penang,Bayan Lepas,3-storey Terraced House,Freehold,2635,5,4,BIG Plus Properties,https://www.mudah.my/view?ad_id=114625450,2026-05-24 13:30:23
114843326,Freehold Double Storey End Lot for Sale 🏡,398000,Pahang,Temerloh,2-storey Terraced House,Freehold,1685,4,3,Private Seller,https://www.mudah.my/view?ad_id=114843326,2026-05-24 13:30:23
110184486,"3.5 Storey Terrace Gated, Bukit Dumbar  Villa 3136sf Jelutong",980000,Penang,Bukit Dumbar,3.5-storey Terraced House,Freehold,3136,5,4,BIG Plus Properties,https://www.mudah.my/view?ad_id=110184486,2026-05-24 13:30:23
113698242,Dah Yeh Villa 2 Storey Intermediate Terrace House for Sale,948000,Sabah,Kota Kinabalu,2-storey Terraced House,Freehold,3310,5,3,The Roof Realty Sdn Bhd,https://www.mudah.my/view?ad_id=113698242,2026-05-24 13:30:23
113686663,CL Residential Sepanggar Port Land for Sale,15681600,Sabah,Kota Kinabalu,Residential Land,Leasehold,4.5,,,The Roof Realty Sdn Bhd,https://www.mudah.my/view?ad_id=113686663,2026-05-24 13:30:23
113716699,KKIP Industry flat Land 2.86 acres for Sale,13000000,Sabah,Kota Kinabalu,Industrial Land,Leasehold,2.85,,,The Roof Realty Sdn Bhd,https://www.mudah.my/view?ad_id=113716699,2026-05-24 13:30:23
113102600,For Sale Full Covered Warehouse Factory KKIP Sepanggar,4500000,Sabah,Kota Kinabalu,Warehouse / Factory,Leasehold,13713,,,The Roof Realty Sdn Bhd,https://www.mudah.my/view?ad_id=113102600,2026-05-24 13:30:23
113694876,Kg Andap Sekuati Kudat Beach Land for Sale,2500000,Sabah,Kota Kinabalu,Agricultural Land,Freehold,4.54,,,The Roof Realty Sdn Bhd,https://www.mudah.my/view?ad_id=113694876,2026-05-24 13:30:23
112422490,Bay Residence Luxury Condo Super Seaview for Sale,1600000,Sabah,Likas,Condominium,Leasehold,1980,4,4,The Roof Realty Sdn Bhd,https://www.mudah.my/view?ad_id=112422490,2026-05-24 13:30:23
111582317,K Avenue Dual Key Condo for Sale,650000,Sabah,Kota Kinabalu,Service Residence,Leasehold,968,3,3,The Roof Realty Sdn Bhd,https://www.mudah.my/view?ad_id=111582317,2026-05-24 13:30:23
106553396,"Sitiawan, 100% Loan, Cash back 40K",175000,Perak,Sitiawan,1-storey Terraced House,Leasehold,1300,3,2,Asia Pacific Realty,https://www.mudah.my/view?ad_id=106553396,2026-05-24 13:30:23
102975368,"PR1MA Sitiawan,Cash Back 30k, Freehold",240000,Perak,Ipoh,2-storey Terraced House,Freehold,1903,4,3,Asia Pacific Realty,https://www.mudah.my/view?ad_id=102975368,2026-05-24 13:30:23
112698807,"Puchong, Main Road Facing",1100000,Selangor,Puchong,Shop lot,Leasehold,3040,,,Asia Pacific Realty,https://www.mudah.my/view?ad_id=112698807,2026-05-24 13:30:23
112940187,"Puchong, Single Storey Shop",480000,Selangor,Puchong,Shop lot,Leasehold,1300,,,Asia Pacific Realty,https://www.mudah.my/view?ad_id=112940187,2026-05-24 13:30:23
114627665,Cheapest Ayer Itam Single Storey Terrace  Taman Ria,780000,Penang,Ayer Itam,1-storey Terraced House,Freehold,1800,3,2,Rich Hill Realty,https://www.mudah.my/view?ad_id=114627665,2026-05-24 13:30:23
114843239,"Hot Unit, Desa Aman Padang Serai +  RENO + NEGO + Below MV",250000,Kedah,Padang Serai,Terraced House,Freehold,1194,3,2,AFZ REALTY,https://www.mudah.my/view?ad_id=114843239,2026-05-24 13:30:23
114843235,Taman Angsana Kolombong Corner Unit for Sale,880000,Sabah,Kota Kinabalu,2-storey Terraced House,Leasehold,4068,5,3,The Roof Realty Sdn Bhd,https://www.mudah.my/view?ad_id=114843235,2026-05-24 13:30:23
114843227,Pelangi Indah 1.5 Storey House,640000,Johor,Ulu Tiram,1.5-storey Terraced House,Freehold,1760,3,2,The Roof Realty Sdn Bhd,https://www.mudah.my/view?ad_id=114843227,2026-05-24 13:30:23
114843225,25x65 4ROOM END LOT Double Storey Dataran Templer Bandar Baru Selayang,600000,Selangor,Selayang,2-storey Terraced House,Leasehold,1625,4,3,IQI Realty Sdn Bhd,https://www.mudah.my/view?ad_id=114843225,2026-05-24 13:30:23
114843223,"Tanah Premium Bangunan 8.4 Ekar, Seremban Selatan, Seremban",22000000,Negeri Sembilan,Seremban,Commercial Land,Freehold,8.4,,,Maxxan Realty,https://www.mudah.my/view?ad_id=114843223,2026-05-24 13:30:23
114612057,Jalan Jasa Mutiara Rini For SALE,500000,Johor,Skudai,2-storey Terraced House,Leasehold,1170,3,3,Esprit Estate Agent Sdn Bhd,https://www.mudah.my/view?ad_id=114612057,2026-05-24 13:30:23
112588417,Adda Height Sky Blue 2 cluster house,1050000,Johor,Johor Bahru,Cluster House,Freehold,2210,5,4,Ceiloz Realty  Property,https://www.mudah.my/view?ad_id=112588417,2026-05-24 13:30:23
114681941,Seremban jaya 1 storey for sell jalan SJ 9/x,330000,Negeri Sembilan,Seremban,1-storey Terraced House,Freehold,1540,3,2,Ceiloz Realty  Property,https://www.mudah.my/view?ad_id=114681941,2026-05-24 13:30:23
114725041,"Rumah Teres Setingkat Corner (Bumi), Seremban 2 dengan 30 kaki tanah",520000,Negeri Sembilan,Seremban 2,1-storey Terraced House,Freehold,3800,3,2,Private Seller,https://www.mudah.my/view?ad_id=114725041,2026-05-24 13:30:23
114382301,First Grade Bungalow Land Facing Main Road Bayan Lepas Near Airport,2450000,Penang,Bayan Lepas,Residential Land,Freehold,0.21,,,Rich Hill Realty,https://www.mudah.my/view?ad_id=114382301,2026-05-24 13:30:23
114641154,Pool View Pearl Garden Condominium   Sungai Ara,418000,Penang,Sungai Ara,Condominium,Freehold,1200,3,2,Rich Hill Realty,https://www.mudah.my/view?ad_id=114641154,2026-05-24 13:30:23
114843284,kg nanas,97500,Penang,Nibong Tebal,Land,Freehold,3743,,,Private Seller,https://www.mudah.my/view?ad_id=114843284,2026-05-24 13:30:23
114843274,"Kedah Land for sell at Changkat Setol, Changlun.",3036000,Kedah,Changlun,Residential Land,Freehold,4.1,,,Private Seller,https://www.mudah.my/view?ad_id=114843274,2026-05-24 13:30:23
114819077,Cozy House for Sale,620000,Selangor,Bandar Mahkota Cheras,2-storey Terraced House,Freehold,1400,4,3,Private Seller,https://www.mudah.my/view?ad_id=114819077,2026-05-24 13:30:23
114093047,Sunshine Residence 1973sf 3 carparks farlim sunshine central,1100000,Penang,Ayer Itam,Service Residence,Leasehold,1973,4,3,Get One Property Sdn Bhd,https://www.mudah.my/view?ad_id=114093047,2026-05-24 13:30:23
114093042,Desa Golf 850sf apartment with balcony freehold bukit jambul spice,328000,Penang,Bukit Jambul,Apartment,Freehold,850,3,2,Get One Property Sdn Bhd,https://www.mudah.my/view?ad_id=114093042,2026-05-24 13:30:23
114093041,MOVE IN CONDITION Jambul View apartment freehold,318000,Penang,Bukit Jambul,Apartment,Freehold,796,3,2,Get One Property Sdn Bhd,https://www.mudah.my/view?ad_id=114093041,2026-05-24 13:30:23
113569446,Edgecumbe Court Pulau Tikus near gurney 3 bedrooms 700sf,450000,Penang,Georgetown,Condominium,Freehold,700,3,2,Get One Property Sdn Bhd,https://www.mudah.my/view?ad_id=113569446,2026-05-24 13:30:23
112721271,Balik Pulau 3 sty Semi Detached 4482sf land freehold seri genting,899000,Penang,Balik Pulau,Semi-Detached House,Freehold,3608,6,4,Get One Property Sdn Bhd,https://www.mudah.my/view?ad_id=112721271,2026-05-24 13:30:23
114000551,"LUAS Double Storey Terrace House Seksyen 6, Bandar Bukit Mahkota Bangi",530000,Selangor,Bangi,2-storey Terraced House,Freehold,1700,4,3,Landsworth Properties Sdn Bhd,https://www.mudah.my/view?ad_id=114000551,2026-05-24 13:30:23
113897311,LOWER UNIT Double Storey The Strata Townhouse Bandar Puteri Bangi,529000,Selangor,Bangi,Townhouse,Freehold,1579,3,3,Landsworth Properties Sdn Bhd,https://www.mudah.my/view?ad_id=113897311,2026-05-24 13:30:23
111820874,Reno Taman Sejati Indah double Storey Terrace near South Toll kempas,369000,Kedah,Sungai Petani,Terraced House,Freehold,1300,3,3,Tech Realtors Properties Sdn Bhd,https://www.mudah.my/view?ad_id=111820874,2026-05-24 13:30:23
114843267,Lawas Prime Land⭐️For Sale,3000000,Sarawak,Lawas,Agricultural Land,Leasehold,6,,,Aforce Realty,https://www.mudah.my/view?ad_id=114843267,2026-05-24 13:30:23
113124921,Puchong Tekali house for Sale,590000,Kuala Lumpur,Puchong,Terraced House,Freehold,1400,4,3,Worldtree Properties Sdn Bhd,https://www.mudah.my/view?ad_id=113124921,2026-05-24 13:30:23
114843219,Citrine Residenz @ Bandar Seri Alam ( Double Storey| Corner Lot ),698000,Johor,Johor Bahru,2-storey Terraced House,Freehold,1950,4,3,The Roof Realty,https://www.mudah.my/view?ad_id=114843219,2026-05-24 13:30:23
114843218,FULL LOAN 💥 3R3B Double Storey Taman Kajang Baru,395000,Selangor,Kajang,2-storey Terraced House,Freehold,1770,3,3,HOMEFIELD Real Estate,https://www.mudah.my/view?ad_id=114843218,2026-05-24 13:30:23
114843212,Tak Perlu Deposit Besar | Rumah Kluang 4Bilik | RM15xx Ansuran | Mudah,365000,Johor,Kluang,New 1-storey Terraced House,Freehold,2000,4,2,G&F property management ,https://www.mudah.my/view?ad_id=114843212,2026-05-24 13:30:23
114268916,Full loan mampu milik 2nd floor flat aman perdana kapar klang,140000,Selangor,Kapar,Apartment,Freehold,650,3,2,The Roof Realty Sdn Bhd,https://www.mudah.my/view?ad_id=114268916,2026-05-24 13:30:23
114265442,"Double Storey Semi Detached  📍Liteview Garden Semi D, jalan Airport",729000,Sarawak,Miri,Semi-Detached House,Leasehold,3660,4,3,The Roof Realty,https://www.mudah.my/view?ad_id=114265442,2026-05-24 13:30:23
114142025,Full loan renovated ground floor rebana bukit raja,110000,Selangor,Klang,Flat,Freehold,650,3,2,The Roof Realty Sdn Bhd,https://www.mudah.my/view?ad_id=114142025,2026-05-24 13:30:23
113055440,Teres Dua Tingkat Taman Saga Tambun Cat baru,220000,Perak,Ipoh,2-storey Terraced House,Leasehold,1200,3,2,Private Seller,https://www.mudah.my/view?ad_id=113055440,2026-05-24 13:30:23
107514008,Good location industrial land taman pilah jaya kuala pilah,2400000,Negeri Sembilan,Kuala Pilah,Warehouse / Factory,Freehold,175111,,,The Roof Realty Sdn Bhd,https://www.mudah.my/view?ad_id=107514008,2026-05-24 13:30:23
112575997,"Vista sentul , 2r2b , 689sf , renovated , f/furnished , sentul",355000,Kuala Lumpur,Sentul,Service Residence,Freehold,689,2,2,E Trend Realty Sdn Bhd,https://www.mudah.my/view?ad_id=112575997,2026-05-24 13:30:23
114290834,Taman Patani Jaya 2 storey terrace sale prime town area near bersatu,405000,Kedah,Sungai Petani,Terraced House,Freehold,1400,4,3,Tech Realtors Properties Sdn Bhd,https://www.mudah.my/view?ad_id=114290834,2026-05-24 13:30:23
114843261,"Hot Unit - Teres Setingkat Taman Selasih Kulim, Below MV + Cashback",300000,Kedah,Kulim,Terraced House,Freehold,1400,3,2,AFZ REALTY,https://www.mudah.my/view?ad_id=114843261,2026-05-24 13:30:23
114843260,Double Storey Terrace House- Villa Felca Nambazan Penampang,708800,Sabah,Penampang,2-storey Terraced House,Leasehold,1400,4,4,Private Seller,https://www.mudah.my/view?ad_id=114843260,2026-05-24 13:30:23
110413999,3 mins to Aeon Rawang [22x70] [2023 Completion] Templer Residence 1,700000,Selangor,Rawang,2-storey Terraced House,Freehold,1909,4,4,United plus realty,https://www.mudah.my/view?ad_id=110413999,2026-05-24 13:30:23
114843257,D’Rimba Apartment KD🔥 Size Besar | 1100 SQFT ,460000,Selangor,Kota Damansara,Apartment,Leasehold,1100,3,2,MAXXAN REALTY SDN BHD,https://www.mudah.my/view?ad_id=114843257,2026-05-24 13:30:23
114261262,Two storey semi detached balik pulau,850000,Penang,Balik Pulau,Semi-Detached House,Freehold,2700,4,4,New Bob Realty Sdn Bhd,https://www.mudah.my/view?ad_id=114261262,2026-05-24 13:30:23
114843253,Tanah Corner Lot Banglo @ Bukit Jana Kemunting –Taiping Perak,290000,Perak,Kamunting,Residential Land,Leasehold,6490,,,Maxxan Realty Sdn Bhd,https://www.mudah.my/view?ad_id=114843253,2026-05-24 13:30:23
112386497,The Loft Full Seaview Block C for Sale,1800000,Sabah,Kota Kinabalu,Service Residence,Leasehold,2044,4,4,The Roof Realty Sdn Bhd,https://www.mudah.my/view?ad_id=112386497,2026-05-24 13:30:23
114274113,Oil Palm Kinabatangan for Sale 1016.89 acres,35591150,Sabah,Kota Kinabalu,Agricultural Land,Leasehold,1016.89,,,The Roof Realty Sdn Bhd,https://www.mudah.my/view?ad_id=114274113,2026-05-24 13:30:24
114275838,1 Borneo Hypermall Tower A for Sale,370000,Sabah,Kota Kinabalu,Service Residence,Leasehold,880,3,2,The Roof Realty Sdn Bhd,https://www.mudah.my/view?ad_id=114275838,2026-05-24 13:30:24
114279506,2 Storey Terrace House Taman Damaisari for Sale,960000,Sabah,Kota Kinabalu,2-storey Terraced House,Leasehold,1758,4,3,The Roof Realty Sdn Bhd,https://www.mudah.my/view?ad_id=114279506,2026-05-24 13:30:24
114843251,Taman Sri Putra Double Storey near Impian Emas,638000,Johor,Skudai,2-storey Terraced House,Freehold,1430,4,3,The Roof Realty Sdn Bhd,https://www.mudah.my/view?ad_id=114843251,2026-05-24 13:30:24
114521551,"Pandan Indah 2 storey Endlot  , Ampang",398000,Kuala Lumpur,Pandan Indah,2-storey Terraced House,Leasehold,800,2,2,Crystal Realtors Sdn Bhd,https://www.mudah.my/view?ad_id=114521551,2026-05-24 13:30:24
108335985,"Perdana Court Apartment , cheras",230000,Kuala Lumpur,Pandan Perdana,Apartment,Leasehold,850,3,2,Crystal Realtors Sdn Bhd,https://www.mudah.my/view?ad_id=108335985,2026-05-24 13:30:24
112334740,"H5 Apartment , Pandan Jaya",260000,Selangor,Ampang,Apartment,Leasehold,820,3,2,Crystal Realtors Sdn Bhd,https://www.mudah.my/view?ad_id=112334740,2026-05-24 13:30:24
113433107,Full Loan Taman Kempas Setingkat Rumah Teres Untuk Jual,250000,Kedah,Sungai Petani,1-storey Terraced House,Freehold,1200,3,2,The Roof Realty Penang,https://www.mudah.my/view?ad_id=113433107,2026-05-24 13:30:24
114126605,Batu Pahat Perindustrian Sri Gading 2 Acres Detached Factory For Sale,9000000,Johor,Batu Pahat,Warehouse / Factory,Leasehold,87120,,,Renzo Realty,https://www.mudah.my/view?ad_id=114126605,2026-05-24 13:30:24
114089215,Eco Business Park 1 1.5 Storey Semi Detached Factory Corner Lot Sale,6800000,Johor,Johor Bahru,Warehouse / Factory,Freehold,26550,,,Renzo Realty,https://www.mudah.my/view?ad_id=114089215,2026-05-24 13:30:24
113430788,Fulloan  2 storey putra impiana nego diskaun 100k ✅ booking 1k bumilot,560000,Selangor,Puchong,2-storey Terraced House,Leasehold,1700,4,3,IQI Realty Sdn Bhd,https://www.mudah.my/view?ad_id=113430788,2026-05-24 13:30:24
114062904,Full loan ✅ booking 1k 1storey corner seks14 diskaun 150k bumi lot,950000,Selangor,Petaling Jaya,1-storey Terraced House,Leasehold,2000,4,2,IQI Realty Sdn Bhd,https://www.mudah.my/view?ad_id=114062904,2026-05-24 13:30:24
114283407,3 storey factory & Warehouse | Industri impian | Alma | Bm | PENANG,4000000,Penang,Alma,Warehouse / Factory,Freehold,12900,,,HIT PROPERTIES,https://www.mudah.my/view?ad_id=114283407,2026-05-24 13:30:24
114770200,"Double Storey Taman Kasih , Sungai Sekamat , Kajang",520000,Selangor,Kajang,2-storey Terraced House,Freehold,1600,4,3,Mitra Valuers & Property,https://www.mudah.my/view?ad_id=114770200,2026-05-24 13:30:24
114790748,2Storey Terrace Taman Kajang Baru,420000,Selangor,Kajang,2-storey Terraced House,Freehold,863,3,3,Mitra Valuers & Property,https://www.mudah.my/view?ad_id=114790748,2026-05-24 13:30:24
114790573,1Storey Terrace. Fully Renovated. Tmn Desa Rhu. Sikamat Seremban,290000,Negeri Sembilan,Seremban,1-storey Terraced House,Leasehold,1000,3,2,Mitra Valuers & Property,https://www.mudah.my/view?ad_id=114790573,2026-05-24 13:30:24
114789941,"2 Storey Endlot Jalan J, Taman Melawati.",650000,Selangor,Ampang,2-storey Terraced House,Freehold,1100,3,2,Mitra Valuers & Property,https://www.mudah.my/view?ad_id=114789941,2026-05-24 13:30:24
