place_url,clean_review
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,kwai chai hong means little demon alley . it is the latest tourist attraction in the chinatown of kuala lumpur. it is a small alley behind petaling street focused on recreating the culture of the 1960s golden era of the area. the origins of the name are debated. according to one chinese refer to naughty children as kwai chai and this is where the kids liked to play. according to another theory this place was popular amongst gangsters and drinkers and drug addicts and these activities carry negative connotations resulting in such a name. the place today is very popular and frequented by tourists. it is decorated by numerous murals depicting daily life at this place in the old days. the alley has been there for more than a century and has become dilapidated over time but recently lovingly restored. in addition to murals and art it offers local cafes and restaurant experience right inside the alley. come visit and take pictures and visit local stores. no entry fees but tends to be crowded. expect to spend 15 20 minutes if plan to take pictures spend some time in the alley.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,a really small lane and beautifully lit at night. gives good vibe.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,a really quirky intetesting place good for a few fun pics. it s in china town so you don t need to go out of your way to see it. we enjoyed it
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,cool place with seats laid out for people to take pictures. there are actual shops along the way too
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,very nice street art area. a lot of shooting inspirations. very easily accessible by public transport. a lot of food available too all around.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,in the morning i walked past and the door was not yet open. i came back in the afternoon and the door was open to see the beautiful art wall. it is a small alley for walking and viewing the artwork.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,cute spot for an evening stroll with family and friends. mini cafes available to grab a drink or some bites. lots of aesthetic murals for photoshoot. go late evening to avoid hot sun. but be prepared to wait to take turns in taking photos. crazy crowd over the weekend. amole parking available. just stroll and explore nearby local kopitiams and cafes.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,strictly for genz and below insta intended dead end about 5 minutes walk from the exit of the petaling st. market. go after dark or around 6 pm to make the most of the lights.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,a popular attraction near petaling street chinatown. it featured quite a few wall murals of old chinese movies characters for instagram photos. there are a few good outlets and cafes nearby.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,fantastic art and interesting restaurants and bars. well worth swinging by when you are in the area.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,if you haven t been here you should. one of the very rare historical places left unperturbed by the ever expansion urban kl city. you may possibly never see such a place in kl anymore. making it a heritage place well worth visiting. safe is something i can t say for a lot of places in kl but this place is one of the safest place i felt personally. there is a guard there so ladies can feel safe walking in this road with bright lights and also other people around.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,place quite nice and got cool murals but got lost a bit when navigating through the city
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,this is a popular back street with street art from the chinese movie kung fu hustle. there is nice music playing in the background and it s very nice to visit. i would recommend checking it out in the evening with the lights on.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,the place actually looks quite nice aesthically. but it s really really hot . i just cannot stand the heat. and also there is nothing over there except the wall painting. i cannot find any snack that good enough for me to buy.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,kwai chai hong is located very near the petaling street market in chinatown. visit during evening to enjoy the lighting. has some good restaurants and bars too.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,loved the stories unfolded by the murals. was here on a thursday afternoon after enjoying some lunch at sunbather and was surprised to see how many people came here to take photos! i can t imagine how busy this place gets on the weekend.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,man this place is a vibe. definitely the highlight of the area.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,a nice place to visit in kl china town. a lot of very nice murals for photo shoots. it could be better if it has covered walkway and stalls along the walkway like ipoh concubine lane. not only it will spur the economic developments in this area it will also attract tourists from near and far.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,because it was chinese new year the exhibits had been turned red. it s interesting because the atmosphere changes every time i go. however it is small so you can see everything in a flash.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,kwai chai hong is a revitalised alley with some vintage elements linked to chinese culture in kuala lumpur. it was obviously made to be instagrammable as we now say. i would not have been there specifically but i was passing by to grab a few egg tarts at bunn choon. it s quite crowded and you feel you are probably going to be in many photos and videos after going there. better visit during the week i suppose. it is worth seeing it if you re in the area.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,free to explore. take pictures and try out local desserts and support local businesses. a bit hot to walk around midday... best to visit in the morning or evening. try looi looi ice cream... we finish a scoop of passion fruit so quickly we had to go for a second helping
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,indeed a nice small and hidden old town feeling part of chinatown. we were there early and not a lot of visitors around this is still a no foreign tourists period because of covid measures as it is indeed small and very instagrammable many people taking pictures on the same spots! so you need to have patience to take your pic!. if not too many visitores it does give an old time feel.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,it s really unexpected to come across such a cool place in chinatown kl.. with such an artistic feel...there were fish lanterns displayed for cny.
https://maps.app.goo.gl/JWY9pWdvGqgUHuQc9,kwai chai hong is a lane that locates at the back of petaling street. in the lane have six murals drawn by local artists that record daily life in the 1960s to let tourists know the story of chinatown in kuala lumpur. every mural comes with a qr barcode for you to scan and read the story for the mural. whenever the season of chinese customs comes this lane will be decorated with the theme of the festival. it s a great place for photography lovers must visit.
